0,1637210800466,-0.0006173722285699999,-3.940114290000053e-05,-3.666445714007281e-05,1
1,1637210800471,-0.0006212722285700001,6.199885709999922e-05,7.253554285995868e-05,1
2,1637210800477,-0.00075777222857,0.00011659885709999936,0.00041963554285989225,1
3,1637210800483,-0.00075777222857,0.00011659885709999936,0.00041963554285989225,1
4,1637210800488,-0.0007733722285700002,-0.00012130114289999987,0.0002324355428600603,1
5,1637210800493,-0.0008084722285699999,-6.670114289999973e-05,4.523554286000632e-05,1
6,1637210800518,-0.0004496722285700001,3.07988570999989e-05,-4.05644571399074e-05,1
7,1637210800528,-0.00045747222857000017,0.0001672988571000001,-5.464457140063814e-06,1
8,1637210800533,-0.0006953722285699998,3.498857099999697e-06,-0.00025506445713991376,1
9,1637210800597,-0.0006953722285699998,-6.280114290000034e-05,0.00022853554286000367,1
10,1637210800603,-0.0006953722285699998,-6.280114290000034e-05,-4.446445713996404e-05,1
11,1637210800631,-0.0008396722285699998,-0.0001642011429000001,0.00011153554286008095,1
12,1637210800649,-0.00065247222857,-0.0003475011429000009,3.743554285989305e-05,1
13,1637210800703,-0.0005315722285699999,7.398857099999087e-06,1.0135542859940685e-05,1
14,1637210800709,-0.0005042722285700002,0.0001828988570999994,0.00010373554285996768,1
15,1637210800714,-0.0005042722285700002,0.0001828988570999994,-2.886445713995954e-05,1
16,1637210800720,-0.0005900722285699998,0.00010099885710000006,-2.886445713995954e-05,1
17,1637210800725,-0.00063297222857,0.00010489885709999945,1.0135542859940685e-05,1
18,1637210800731,-0.0009371722285700002,3.07988570999989e-05,0.00014273554286008995,1
19,1637210800736,-0.0009371722285700002,3.07988570999989e-05,0.00014273554286008995,1
20,1637210800742,-0.0006407722285700001,0.00010879885709999884,-0.00012636445714004317,1
21,1637210800748,-0.0005744722285700001,0.00022579885709999963,-5.226445714007731e-05,1
22,1637210800753,-0.0005744722285700001,0.00022579885709999963,-5.226445714007731e-05,1
23,1637210800759,-0.0006602722285700001,5.809885709999983e-05,8.423554285990655e-05,1
24,1637210800764,-0.0007850722285700001,0.00012439885709999987,6.863554285990205e-05,1
25,1637210800770,-0.0007850722285700001,3.469885710000002e-05,0.0001583355428598724,1
26,1637210800775,-0.0006992722285700001,3.469885710000002e-05,0.0001583355428598724,1
27,1637210800780,-0.0004106722285700001,7.369885709999913e-05,4.9135542860062956e-05,1
28,1637210800786,-0.0004106722285700001,0.00012439885709999987,0.00019343554285993804,1
29,1637210800791,-0.0004964722285700001,0.00012439885709999987,0.00019343554285993804,1
30,1637210800796,-0.00062517222857,1.5198857099999602e-05,-4.05644571399074e-05,1
31,1637210800802,-0.00054717222857,6.979885709999974e-05,6.083554286001082e-05,1
32,1637210800807,-0.00054717222857,6.979885709999974e-05,6.083554286001082e-05,1
33,1637210800813,-0.0007616722285699999,-0.00017980114290000113,4.523554286000632e-05,1
34,1637210800818,-0.00060567222857,-0.0001876011428999999,0.00040013554286005316,1
35,1637210800823,-0.00060567222857,-0.0001876011428999999,0.00040013554286005316,1
36,1637210800829,-0.00065247222857,-0.00012910114290000038,0.00017783554285993354,1
37,1637210800834,-0.0007889722285699999,-0.00022270114290000136,0.0002051355428598859,1
38,1637210800839,-0.0007889722285699999,-0.00022270114290000136,0.0002051355428598859,1
39,1637210800845,-0.0006758722285699998,-9.790114290000006e-05,0.00032213554286003067,1
40,1637210800850,-0.00064467222857,2.6898857099999507e-05,0.0001700355428600423,1
41,1637210800855,-0.00064467222857,2.6898857099999507e-05,0.0001700355428600423,1
42,1637210800861,-0.0006563722285699999,-9.010114290000128e-05,0.00035333554286003967,1
43,1637210800866,-0.00060567222857,-0.0001993011428999998,0.00025973554286001267,1
