0,1637210817264,-0.0005549722285700001,0.0199051988571,-0.002641864457139936,3
1,1637210817278,-0.0008435722285700001,0.0138250988571,-0.0023259644571400114,2
2,1637210817283,-0.00058617222857,0.008926698857099999,-0.0015069644571401083,2
3,1637210817288,0.00049412777143,0.003813798857099999,-0.0010662644571399257,2
4,1637210817325,0.00374282777143,-0.0140872011429,0.0013517355428598835,2
5,1637210817330,0.00462422777143,-0.018431801142900002,0.002572435542860069,2
6,1637210817336,0.00385592777143,-0.0215089011429,0.0027440355428598965,2
7,1637210817355,0.00180452777143,-0.026766101142900005,0.003621535542859983,2
8,1637210817367,-0.0022007722285700003,-0.0285991011429,0.004120735542859905,2
9,1637210817383,-0.005199872228569999,-0.028571801142900005,0.005045035542860005,2
10,1637210817406,-0.00803127222857,-0.020101001142900005,0.0027245355428600574,2
11,1637210817414,-0.005234972228570001,-0.0010690011429000008,0.00038063554285999203,1
12,1637210817418,-0.005234972228570001,-0.0010690011429000008,0.00038063554285999203,1
13,1637210817423,-0.0034487722285700003,0.0049291988571,-0.00018486445714000453,2
14,1637210817427,-0.0034487722285700003,0.0049291988571,-0.00018486445714000453,2
15,1637210817432,-0.0013388722285699998,0.0103072988571,-0.0018969644571399987,2
16,1637210817437,-0.0013388722285699998,0.0103072988571,-0.0018969644571399987,2
17,1637210817441,0.00043172777143,0.016356198857099997,-0.00231816445714012,3
18,1637210817446,0.0010674277714299999,0.020685198857099997,-0.0019476644571400688,3
19,1637210817450,0.0010674277714299999,0.020685198857099997,-0.0019476644571400688,3
20,1637210817455,0.00141842777143,0.0258487988571,-0.0035934644571399884,3
21,1637210817459,0.00141842777143,0.0258487988571,-0.0035934644571399884,3
22,1637210817464,0.0011922277714299999,0.0303649988571,-0.004884364457140083,3
23,1637210817468,0.0011922277714299999,0.0303649988571,-0.004884364457140083,3
24,1637210817473,0.00154322777143,0.0332977988571,-0.004810264457140117,3
25,1637210817477,0.00217892777143,0.0350293988571,-0.00457626445714005,3
26,1637210817482,0.00217892777143,0.0350293988571,-0.00457626445714005,3
27,1637210817486,0.00223352777143,0.0352555988571,-0.004892164457139974,3
28,1637210817491,0.00223352777143,0.0352555988571,-0.004892164457139974,3
29,1637210817495,0.00231932777143,0.0334420988571,-0.005703364457139986,3
30,1637210817500,0.00231932777143,0.0334420988571,-0.005703364457139986,3
31,1637210817504,0.00224132777143,0.0299125988571,-0.004794664457140113,3
32,1637210817509,0.0017109277714299998,0.023571198857099997,-0.0037884644571399336,3
33,1637210817513,0.0017109277714299998,0.023571198857099997,-0.0037884644571399336,3
34,1637210817518,0.00128192777143,0.0163054988571,-0.002848564457140051,3
35,1637210817522,0.00128192777143,0.0163054988571,-0.002848564457140051,3
36,1637210817527,0.0005292277714299999,0.0087511988571,-0.0020880644571401093,2
37,1637210817531,0.0005292277714299999,0.0087511988571,-0.0020880644571401093,2
38,1637210817536,0.00010802777142999986,0.001005798857099999,0.0006380355428599552,1
39,1637210817540,0.00010802777142999986,-0.006119501142900002,0.0015623355428600553,1
40,1637210817545,0.0005097277714299999,-0.006119501142900002,0.0015623355428600553,1
41,1637210817549,0.00143012777143,-0.0130537011429,0.0017885355428600095,2
42,1637210817554,0.00143012777143,-0.0130537011429,0.0017885355428600095,2
43,1637210817558,0.00163292777143,-0.018849101142900004,0.0023891355428600717,2
44,1637210817563,0.00163292777143,-0.018849101142900004,0.0023891355428600717,2
45,1637210817567,0.00188252777143,-0.0239854011429,0.0032822355428599407,2
46,1637210817572,0.00188252777143,-0.0286264011429,0.0041987355428599275,2
47,1637210817576,0.00235052777143,-0.0286264011429,0.0041987355428599275,2
48,1637210817581,0.0019410277714299999,-0.032035001142900005,0.003009235542859973,2
49,1637210817585,0.0019410277714299999,-0.032035001142900005,0.003009235542859973,2
50,1637210817590,0.0005253277714300001,-0.035545001142900004,0.005263435542860068,2
51,1637210817594,0.0005253277714300001,-0.035545001142900004,0.005263435542860068,2
52,1637210817599,-0.00160407222857,-0.0380332011429,0.0052166355428600545,2
53,1637210817603,-0.00160407222857,-0.0380332011429,0.00616433554286005,2
54,1637210817608,-0.00310167222857,-0.0381346011429,0.00616433554286005,2
55,1637210817612,-0.00484887222857,-0.0375613011429,0.005649535542859902,2
56,1637210817617,-0.00484887222857,-0.0375613011429,0.005649535542859902,2
57,1637210817621,-0.005897972228570001,-0.0348547011429,0.004994335542859935,2
58,1637210817626,-0.005897972228570001,-0.0348547011429,0.004994335542859935,2
59,1637210817630,-0.007317572228570001,-0.0286069011429,0.004619935542860049,2
60,1637210817635,-0.007317572228570001,-0.0286069011429,0.00422603554285988,2
61,1637210817639,-0.007430672228570001,-0.020194601142900004,0.00422603554285988,2
62,1637210817644,-0.00668187222857,-0.0118135011429,0.0028064355428599145,2
63,1637210817648,-0.00668187222857,-0.0118135011429,0.0028064355428599145,2
64,1637210817653,-0.004821572228569999,-0.0032452011429000022,0.0008096355428600047,1
65,1637210817657,-0.004821572228569999,-0.0032452011429000022,0.0008096355428600047,1
66,1637210817662,-0.00344487222857,0.004488498857099999,-0.0006723644571399786,2
67,1637210817666,-0.00344487222857,0.004488498857099999,-0.0006723644571399786,2
